checkpoint,group_type,group,n,decision_correct_count,decision_correct_denominator,decision_correct_rate,full_correct_count,full_correct_denominator,full_correct_rate,syntax_valid_count,syntax_valid_denominator,syntax_valid_rate,format_valid_count,format_valid_denominator,format_valid_rate,internally_consistent_count,internally_consistent_denominator,internally_consistent_rate,selected_correct_count,selected_correct_denominator,selected_correct_rate,count_correct_count,count_correct_denominator,count_correct_rate,reason_correct_count,reason_correct_denominator,reason_correct_rate,decision_valid_count,decision_valid_denominator,decision_valid_rate,finished_eos_count,finished_eos_denominator,finished_eos_rate,order_compliant_count,order_compliant_denominator,order_compliant_rate,false_clear_count,false_clear_denominator,false_clear_rate,false_report_count,false_report_denominator,false_report_rate,error_incorrect_complete_answers,error_invalid_strict_json,error_invalid_exact_schema,error_wrong_selection,error_wrong_count,error_wrong_reason,error_inconsistent_execution
competence_uniform_last_i1729_epoch2_calibration,suite_stratum,calibration/control_report,64,64,64,1.0,59,64,0.921875,64,64,1.0,64,64,1.0,59,64,0.921875,59,64,0.921875,59,64,0.921875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,5,0,0,5,5,0,5
competence_uniform_last_i1729_epoch2_calibration,suite_stratum,calibration/trigger_report,64,64,64,1.0,61,64,0.953125,64,64,1.0,64,64,1.0,61,64,0.953125,61,64,0.953125,62,64,0.96875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,3,0,0,3,2,0,3
competence_uniform_last_i1729_epoch3_calibration,all,all,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,declared_operator,none,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,designated_operator,collapse_issues,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,designated_operator,none,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,designated_operator,recent_only,44,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,0,44,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,designated_operator,requested_waivers,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,customer support,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,data pipeline,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,event operations,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,field survey,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,grant administration,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,manufacturing quality,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,software release,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,domain,warehouse dispatch,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,all__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,all__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,all__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,all__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,current__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,current__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,family,current__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,stratum,clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,stratum,control_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,stratum,trigger_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,suite,calibration,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,suite_stratum,calibration/clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,suite_stratum,calibration/control_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_uniform_last_i1729_epoch3_calibration,suite_stratum,calibration/trigger_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch1_calibration,all,all,192,180,192,0.9375,156,192,0.8125,192,192,1.0,192,192,1.0,156,192,0.8125,156,192,0.8125,156,192,0.8125,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,12,128,0.09375,0,64,0.0,36,0,0,36,36,0,36
competence_weighted_last_i1729_epoch1_calibration,declared_operator,none,192,180,192,0.9375,156,192,0.8125,192,192,1.0,192,192,1.0,156,192,0.8125,156,192,0.8125,156,192,0.8125,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,12,128,0.09375,0,64,0.0,36,0,0,36,36,0,36
competence_weighted_last_i1729_epoch1_calibration,designated_operator,collapse_issues,42,42,42,1.0,38,42,0.9047619047619048,42,42,1.0,42,42,1.0,38,42,0.9047619047619048,38,42,0.9047619047619048,38,42,0.9047619047619048,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,designated_operator,none,64,64,64,1.0,60,64,0.9375,64,64,1.0,64,64,1.0,60,64,0.9375,60,64,0.9375,60,64,0.9375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,designated_operator,recent_only,44,41,44,0.9318181818181818,32,44,0.7272727272727273,44,44,1.0,44,44,1.0,32,44,0.7272727272727273,32,44,0.7272727272727273,32,44,0.7272727272727273,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,3,44,0.06818181818181818,0,0,,12,0,0,12,12,0,12
competence_weighted_last_i1729_epoch1_calibration,designated_operator,requested_waivers,42,33,42,0.7857142857142857,26,42,0.6190476190476191,42,42,1.0,42,42,1.0,26,42,0.6190476190476191,26,42,0.6190476190476191,26,42,0.6190476190476191,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,9,42,0.21428571428571427,0,0,,16,0,0,16,16,0,16
competence_weighted_last_i1729_epoch1_calibration,domain,customer support,24,24,24,1.0,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,20,24,0.8333333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,domain,data pipeline,24,22,24,0.9166666666666666,18,24,0.75,24,24,1.0,24,24,1.0,18,24,0.75,18,24,0.75,18,24,0.75,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,6,0,0,6,6,0,6
competence_weighted_last_i1729_epoch1_calibration,domain,event operations,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i1729_epoch1_calibration,domain,field survey,24,22,24,0.9166666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,19,24,0.7916666666666666,19,24,0.7916666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,5,0,0,5,5,0,5
competence_weighted_last_i1729_epoch1_calibration,domain,grant administration,24,22,24,0.9166666666666666,18,24,0.75,24,24,1.0,24,24,1.0,18,24,0.75,18,24,0.75,18,24,0.75,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,6,0,0,6,6,0,6
competence_weighted_last_i1729_epoch1_calibration,domain,manufacturing quality,24,22,24,0.9166666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,19,24,0.7916666666666666,19,24,0.7916666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,5,0,0,5,5,0,5
competence_weighted_last_i1729_epoch1_calibration,domain,software release,24,22,24,0.9166666666666666,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,20,24,0.8333333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,domain,warehouse dispatch,24,22,24,0.9166666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,19,24,0.7916666666666666,19,24,0.7916666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,5,0,0,5,5,0,5
competence_weighted_last_i1729_epoch1_calibration,family,all__approved_only__events,24,24,24,1.0,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,20,24,0.8333333333333334,20,24,0.8333333333333334,20,24,0.8333333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,family,all__approved_only__issues,24,18,24,0.75,12,24,0.5,24,24,1.0,24,24,1.0,12,24,0.5,12,24,0.5,12,24,0.5,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,6,16,0.375,0,8,0.0,12,0,0,12,12,0,12
competence_weighted_last_i1729_epoch1_calibration,family,all__none__events,24,24,24,1.0,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,23,24,0.9583333333333334,23,24,0.9583333333333334,23,24,0.9583333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,1,0,0,1,1,0,1
competence_weighted_last_i1729_epoch1_calibration,family,all__none__issues,24,23,24,0.9583333333333334,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,19,24,0.7916666666666666,19,24,0.7916666666666666,19,24,0.7916666666666666,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,1,16,0.0625,0,8,0.0,5,0,0,5,5,0,5
competence_weighted_last_i1729_epoch1_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch1_calibration,family,current__approved_only__issues,24,21,24,0.875,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,17,24,0.7083333333333334,17,24,0.7083333333333334,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,3,16,0.1875,0,8,0.0,7,0,0,7,7,0,7
competence_weighted_last_i1729_epoch1_calibration,family,current__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch1_calibration,family,current__none__issues,24,22,24,0.9166666666666666,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,17,24,0.7083333333333334,17,24,0.7083333333333334,17,24,0.7083333333333334,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,2,16,0.125,0,8,0.0,7,0,0,7,7,0,7
competence_weighted_last_i1729_epoch1_calibration,stratum,clear,64,64,64,1.0,60,64,0.9375,64,64,1.0,64,64,1.0,60,64,0.9375,60,64,0.9375,60,64,0.9375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,stratum,control_report,64,58,64,0.90625,43,64,0.671875,64,64,1.0,64,64,1.0,43,64,0.671875,43,64,0.671875,43,64,0.671875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,6,64,0.09375,0,0,,21,0,0,21,21,0,21
competence_weighted_last_i1729_epoch1_calibration,stratum,trigger_report,64,58,64,0.90625,53,64,0.828125,64,64,1.0,64,64,1.0,53,64,0.828125,53,64,0.828125,53,64,0.828125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,6,64,0.09375,0,0,,11,0,0,11,11,0,11
competence_weighted_last_i1729_epoch1_calibration,suite,calibration,192,180,192,0.9375,156,192,0.8125,192,192,1.0,192,192,1.0,156,192,0.8125,156,192,0.8125,156,192,0.8125,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,12,128,0.09375,0,64,0.0,36,0,0,36,36,0,36
competence_weighted_last_i1729_epoch1_calibration,suite_stratum,calibration/clear,64,64,64,1.0,60,64,0.9375,64,64,1.0,64,64,1.0,60,64,0.9375,60,64,0.9375,60,64,0.9375,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,4,0,0,4,4,0,4
competence_weighted_last_i1729_epoch1_calibration,suite_stratum,calibration/control_report,64,58,64,0.90625,43,64,0.671875,64,64,1.0,64,64,1.0,43,64,0.671875,43,64,0.671875,43,64,0.671875,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,6,64,0.09375,0,0,,21,0,0,21,21,0,21
competence_weighted_last_i1729_epoch1_calibration,suite_stratum,calibration/trigger_report,64,58,64,0.90625,53,64,0.828125,64,64,1.0,64,64,1.0,53,64,0.828125,53,64,0.828125,53,64,0.828125,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,6,64,0.09375,0,0,,11,0,0,11,11,0,11
competence_weighted_last_i1729_epoch2_calibration,all,all,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,declared_operator,none,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,designated_operator,collapse_issues,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,designated_operator,none,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,designated_operator,recent_only,44,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,44,44,1.0,0,44,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,designated_operator,requested_waivers,42,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,42,42,1.0,0,42,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,customer support,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,data pipeline,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,event operations,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,field survey,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,grant administration,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,manufacturing quality,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,software release,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,domain,warehouse dispatch,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,all__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,all__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,all__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,all__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,current__approved_only__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,current__approved_only__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,current__none__events,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,family,current__none__issues,24,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,24,24,1.0,0,16,0.0,0,8,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,stratum,clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,stratum,control_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,stratum,trigger_report,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,64,0.0,0,0,,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,suite,calibration,192,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,192,192,1.0,0,128,0.0,0,64,0.0,0,0,0,0,0,0,0
competence_weighted_last_i1729_epoch2_calibration,suite_stratum,calibration/clear,64,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,64,64,1.0,0,0,,0,64,0.0,0,0,0,0,0,0,0
